merge_idx,repository,branch_name,merge_commit,parent_1,parent_2,notes
0,anshooarora/extentreports,refs/heads/master,a0eb77aff97e70b446315336c335a9561094420b,8b226126a27c4cf4056b3ac246f7b0d6afd514db,0977f3be76550d92bae217275db08d56ec2a2704,
1,anshooarora/extentreports,refs/heads/master,53c5f393624ba96030beb7e5b8763b65b94ac44c,f3df00f647514f4ac4f842812fa869ca6231c565,17783f5861b5f75ebf0bfab11b30714b30a6161f,a parent is the base
2,anshooarora/extentreports,refs/heads/master,17783f5861b5f75ebf0bfab11b30714b30a6161f,f3df00f647514f4ac4f842812fa869ca6231c565,6e3a100fbce89327bb42c1c26bc80b5dc686250b,
3,anshooarora/extentreports,refs/heads/master,56af9b92ffd7783e8c269c0d2e86360c87370356,36ac1c95b840fec834a622c5b9dc8896df9e6bd9,28b9fd81a0f34099e864f485bb6a65954d5a3b96,a parent is the base
4,anshooarora/extentreports,refs/heads/master,36ac1c95b840fec834a622c5b9dc8896df9e6bd9,ba4629db779eb9e2cc3b4c14c4eedf4c3625daa8,1519d4b119111b4f026d96b65d2ec49d8d49d9c5,a parent is the base
5,anshooarora/extentreports,refs/heads/master,d4db33d030a74542a1d554b65ed24db1dbbaefb5,1f9c022beb00cb47d60fc469f32f5d0027029dbd,dddbcd9b4dea6d35029a7ef88c0306a1b1ff351a,
6,anshooarora/extentreports,refs/heads/master,a1665496f75eba2a226e24a6e3219413f35a04a2,df9f7bcfedc9c3c0c53b6e4188254c269cc48146,fc518072a29ba86698142ca44c2fee223f3bb9bb,
7,anshooarora/extentreports,refs/heads/master,879bb6e5352b9582948c1ae1b3af44492247c040,8320b594bcab1e40e8aaf21fec58c0e04b184e0e,19b34e5732b0f4ca0aa4ea7ba1db366bcec90985,
8,anshooarora/extentreports,refs/heads/master,8320b594bcab1e40e8aaf21fec58c0e04b184e0e,c458e8a7030b972e3663990f9c7b4b7a885e4e9d,a8cb542169f10c93e5f402db1993659f7e6dc641,a parent is the base
9,anshooarora/extentreports,refs/heads/master,727a8f9548da791c08c89dd0acdf968d30fb35b6,0dce6fb40bf50aec7a1c684186cd385e6582a0f1,73b3998eb68a659474d3ca9456a4557b711ec353,a parent is the base
10,anshooarora/extentreports,refs/heads/master,73b3998eb68a659474d3ca9456a4557b711ec353,9b7a4a84ceb7154f7bb186a55a5ef2823d47cb89,0dce6fb40bf50aec7a1c684186cd385e6582a0f1,
